Product ID,Product Name,Category,Price,Discount,Tax Rate,Stock Level,Supplier ID,Customer Age Group,Customer Location,Customer Gender,Shipping Cost,Shipping Method,Return Rate,Seasonality,Popularity Index
P7069,Tablet,Electronics,827.38,20,10,188,S780,55+,"Phoenix, USA",Male,24.35,Standard,7.1,Yes,71
P1885,Graphic Novels,Books,1784.93,10,10,208,S861,55+,"Berlin, Germany",Non-Binary,46.12,Express,17.13,No,54
P1483,Skirt,Apparel,1864.77,10,5,191,S871,45-54,"Sydney, Australia",Non-Binary,25.19,Overnight,8.86,Yes,57
P4899,Dishwasher,Home Appliances,1272.6,10,8,494,S905,55+,"Los Angeles, USA",Female,48.41,Express,3.16,Yes,19
P5406,Fiction,Books,675.92,10,15,332,S608,45-54,"Cape Town, South Africa",Non-Binary,12.76,Overnight,10.54,Yes,1
P1141,Monitor,Electronics,1311.07,15,5,60,S870,55+,"London, UK",Male,29.99,Overnight,1.62,No,51
P9517,Monitor,Electronics,1188.75,20,5,97,S594,45-54,"London, UK",Non-Binary,20.95,Overnight,10.45,No,38
P7153,Slippers,Footwear,332.51,15,8,491,S180,55+,"New York, USA",Female,15.04,Standard,2.52,No,2
P7774,Air Conditioner,Home Appliances,307.61,10,8,63,S891,45-54,"Houston, USA",Male,48.31,Overnight,16.73,Yes,80
P8742,Running Shoes,Footwear,993.38,15,5,108,S757,45-54,"Sydney, Australia",Male,32.01,Overnight,19.77,Yes,98
P2994,Hiking Shoes,Footwear,825.35,5,12,132,S242,25-34,"Toronto, Canada",Male,24.02,Standard,2.41,Yes,18
P2889,Blender,Home Appliances,1444.52,15,5,89,S606,35-44,"Paris, France",Non-Binary,24.26,Overnight,4.49,No,97
P7438,Smartphone,Electronics,434.19,10,15,72,S955,25-34,"Los Angeles, USA",Non-Binary,18.94,Standard,4.89,Yes,22
P3617,Refrigerator,Home Appliances,1427.81,20,8,481,S101,25-34,"Paris, France",Non-Binary,23.32,Overnight,17.16,Yes,46
P6248,Textbooks,Books,1766.64,10,10,329,S964,45-54,"Cape Town, South Africa",Male,28.83,Overnight,3.98,No,55
P8323,Textbooks,Books,1943.77,10,12,421,S596,45-54,"Houston, USA",Female,24.03,Standard,1.11,No,9
P2444,Air Conditioner,Home Appliances,944.85,25,8,453,S835,45-54,"New York, USA",Female,3.44,Express,6.22,No,63
P7851,Hiking Shoes,Footwear,46.8,15,12,163,S537,18-24,"New York, USA",Male,20.46,Express,2.71,No,78
P3863,Vacuum Cleaner,Home Appliances,1725.37,25,8,259,S908,55+,"New York, USA",Male,24.39,Overnight,15.18,Yes,44
P8413,Dishwasher,Home Appliances,1659.74,25,10,480,S382,45-54,Singapore,Female,39.69,Express,18.85,No,16
P4146,Smartwatch,Electronics,736.45,25,8,467,S661,18-24,"Berlin, Germany",Female,36.14,Express,5.47,Yes,25
P7671,Shorts,Apparel,288.83,10,5,233,S392,45-54,Singapore,Female,5.76,Express,18.25,No,20
P4485,Refrigerator,Home Appliances,760.26,5,8,88,S419,45-54,"Sydney, Australia",Female,36.27,Overnight,16.89,Yes,47
P3370,Smartphone,Electronics,1843.67,15,10,165,S364,55+,"Cape Town, South Africa",Male,37.5,Standard,13.73,No,30
P1156,Blender,Home Appliances,1944.91,10,12,62,S260,35-44,"New York, USA",Female,2.04,Standard,16.91,No,87
P6389,Hiking Shoes,Footwear,26.53,15,5,57,S918,45-54,"Mumbai, India",Non-Binary,29.11,Overnight,19.22,Yes,33
P7488,Smartwatch,Electronics,1506.27,0,12,36,S482,45-54,"Phoenix, USA",Female,25.44,Overnight,8.5,No,60
P3562,Smartphone,Electronics,1115.26,10,12,451,S481,25-34,"Toronto, Canada",Male,40.72,Express,19.67,Yes,60
P6765,Slippers,Footwear,1055.06,5,10,5,S290,25-34,"Sydney, Australia",Female,0.2,Overnight,16.83,Yes,33
P1785,Refrigerator,Home Appliances,1077.51,0,15,178,S266,45-54,"New York, USA",Female,5.62,Overnight,5.12,No,69
P3262,T-shirt,Apparel,1049.24,25,15,382,S452,25-34,"Mumbai, India",Male,15.39,Express,17.04,No,24
P5384,Magazines,Books,1198.71,15,10,97,S426,18-24,"Tokyo, Japan",Male,14.45,Overnight,13.54,No,13
P8123,Sandals,Footwear,680.76,25,5,211,S819,45-54,"Paris, France",Male,28,Standard,17.45,Yes,95
P5915,Hiking Shoes,Footwear,868.46,10,5,436,S372,25-34,"Mumbai, India",Female,11.26,Express,2.41,Yes,6
P2315,Air Conditioner,Home Appliances,1235.4,25,15,60,S232,45-54,"Los Angeles, USA",Female,7.38,Overnight,7.27,Yes,0
P7876,Fiction,Books,731.3,25,10,367,S525,35-44,"Chicago, USA",Female,43.11,Overnight,18.34,Yes,9
P2401,Magazines,Books,955.25,0,5,114,S817,35-44,"Los Angeles, USA",Female,33.95,Express,6.71,Yes,24
P3673,Socks,Apparel,463.74,5,8,241,S238,45-54,"Tokyo, Japan",Male,45.61,Express,19.51,Yes,9
P5928,Gaming Console,Electronics,1877.22,10,10,309,S412,25-34,"Toronto, Canada",Female,16.55,Express,2.27,Yes,25
P6287,Shirt,Apparel,1541.36,5,5,79,S127,25-34,"New York, USA",Female,15.18,Standard,7.08,No,45
P9512,Microwave,Home Appliances,1149.93,20,8,169,S250,35-44,"Berlin, Germany",Male,38.76,Standard,5.18,No,46
P6399,Non-Fiction,Books,447.04,15,10,424,S293,35-44,Singapore,Male,9.65,Standard,8.85,Yes,39
P3165,Comics,Books,536.77,0,8,309,S309,25-34,"Tokyo, Japan",Male,41.43,Overnight,11.46,No,12
P1637,Speaker,Electronics,1040.52,15,8,238,S476,45-54,"Toronto, Canada",Male,41.9,Standard,17.4,Yes,65
P2195,Air Conditioner,Home Appliances,1245.41,20,8,232,S924,45-54,"Chicago, USA",Non-Binary,24.5,Express,6.76,Yes,42
P1833,Smartwatch,Electronics,570.44,5,8,43,S604,25-34,"Chicago, USA",Non-Binary,29.36,Overnight,13.5,Yes,45
P3035,Heels,Footwear,1356.63,10,15,374,S515,45-54,Singapore,Female,31.35,Standard,2.92,No,76
P4679,Camera,Electronics,1944.87,20,15,339,S692,25-34,"London, UK",Male,25.6,Standard,13.18,Yes,44
P5705,Hiking Shoes,Footwear,1133.27,10,8,420,S406,25-34,"Chicago, USA",Male,18.57,Standard,18.51,Yes,20
P8985,Washing Machine,Home Appliances,653.51,5,8,202,S692,18-24,"Mumbai, India",Male,40.1,Standard,1.04,Yes,13
P9553,Skirt,Apparel,182.76,10,5,294,S796,55+,"Cape Town, South Africa",Male,49.69,Overnight,11.11,No,45
P7697,Fiction,Books,576.85,20,15,196,S916,25-34,"Toronto, Canada",Female,38.58,Standard,19.49,Yes,22
P6623,Headphones,Electronics,110.49,25,15,378,S877,45-54,"Sydney, Australia",Non-Binary,26.53,Express,12.31,Yes,37
P2418,Shorts,Apparel,800.21,10,15,298,S587,25-34,"Mumbai, India",Non-Binary,15.89,Standard,19.72,Yes,1
P1315,Gaming Console,Electronics,1397.65,5,12,0,S133,55+,"Los Angeles, USA",Female,21.15,Standard,6.83,No,76
P4548,Blender,Home Appliances,1438.93,5,15,94,S375,55+,"London, UK",Non-Binary,10.34,Standard,2.88,No,72
P6949,Gaming Console,Electronics,1040.21,0,15,23,S467,55+,"New York, USA",Non-Binary,28.51,Express,19.77,Yes,70
P5942,Monitor,Electronics,589.65,15,5,442,S564,25-34,"Tokyo, Japan",Non-Binary,31.21,Overnight,16.65,No,50
P9984,Textbooks,Books,1257.33,15,15,186,S223,45-54,"London, UK",Male,12.22,Express,9.53,Yes,82
P7637,Jeans,Apparel,528.67,5,8,205,S674,35-44,"New York, USA",Female,36.73,Overnight,4.27,Yes,84
P2088,Air Conditioner,Home Appliances,25.47,5,8,420,S613,55+,"Mumbai, India",Male,16.94,Overnight,2.58,Yes,41
P2663,Blender,Home Appliances,384.33,25,15,151,S947,45-54,"Toronto, Canada",Non-Binary,38.23,Standard,18.84,Yes,25
P7202,Graphic Novels,Books,907.54,5,10,62,S767,35-44,"Toronto, Canada",Male,20.39,Express,7.39,Yes,10
P2535,Dress,Apparel,1481.92,5,15,498,S795,25-34,"London, UK",Male,12.68,Standard,3.98,Yes,22
P2214,Camera,Electronics,1943.14,5,10,78,S298,45-54,"London, UK",Male,34.37,Express,16.78,Yes,32
P6766,Speaker,Electronics,926.88,0,10,310,S252,25-34,"Los Angeles, USA",Male,20.28,Express,1.58,No,7
P3850,Tablet,Electronics,1178.91,15,12,431,S899,55+,Singapore,Male,31.63,Standard,4.6,Yes,74
P4418,Tablet,Electronics,900.99,5,12,397,S207,45-54,"Sydney, Australia",Female,27.74,Standard,16.94,Yes,35
P7522,Jeans,Apparel,236.22,25,10,167,S443,18-24,"Berlin, Germany",Non-Binary,37.28,Express,5.5,No,30
P2176,Textbooks,Books,311.18,15,5,148,S497,45-54,"New York, USA",Male,8.97,Overnight,19.9,Yes,37
P7545,Smartphone,Electronics,1043.12,20,10,476,S326,55+,"Phoenix, USA",Female,25.19,Standard,5.28,No,97
P3430,T-shirt,Apparel,1754.53,15,15,13,S226,35-44,"Paris, France",Male,14.76,Overnight,14.49,No,7
P5764,Slippers,Footwear,187.61,20,10,100,S736,35-44,"London, UK",Female,45.41,Express,2.07,No,88
P9633,Microwave,Home Appliances,1228.96,20,10,353,S792,45-54,"Phoenix, USA",Non-Binary,17.03,Overnight,4.99,Yes,61
P8834,Smartwatch,Electronics,594.73,15,12,53,S535,35-44,"Dubai, UAE",Male,23.05,Overnight,16,Yes,39
P6613,Laptop,Electronics,1280.02,5,10,227,S391,18-24,"Dubai, UAE",Male,45.82,Express,15.95,Yes,69
P9213,Biographies,Books,1573,20,15,321,S175,35-44,"Phoenix, USA",Male,41.76,Express,9.57,No,21
P3753,Toaster,Home Appliances,887.78,15,8,185,S918,55+,"Cape Town, South Africa",Male,13.96,Express,19.7,No,28
P9248,Dishwasher,Home Appliances,1061.64,10,5,438,S721,18-24,Singapore,Female,38.16,Overnight,17.76,No,8
P6717,Biographies,Books,573.69,0,8,31,S812,45-54,"Berlin, Germany",Female,35.08,Overnight,7.67,Yes,98
P8758,Dress,Apparel,57.65,25,8,416,S809,25-34,"Berlin, Germany",Male,10.79,Standard,17.13,Yes,47
P5556,Shirt,Apparel,1164.03,25,5,218,S539,55+,"Houston, USA",Non-Binary,0.12,Express,10.57,No,23
P6576,Speaker,Electronics,543.98,0,15,1,S276,18-24,"Phoenix, USA",Male,30.65,Standard,6.98,Yes,9
P1214,Slippers,Footwear,867.77,10,5,117,S207,55+,"Dubai, UAE",Non-Binary,30.78,Overnight,1.16,Yes,27
P7485,Slippers,Footwear,1901.24,5,12,42,S674,45-54,"Tokyo, Japan",Male,48.08,Express,10.78,Yes,93
P8749,Jeans,Apparel,1498.91,10,5,0,S356,55+,"Berlin, Germany",Male,35.92,Standard,12.14,No,63
P4975,Microwave,Home Appliances,630.46,10,8,60,S381,35-44,"Cape Town, South Africa",Male,26.42,Overnight,15.12,No,58
P2265,Socks,Apparel,1980.72,20,5,389,S438,55+,"Los Angeles, USA",Female,12.63,Express,8.99,No,16
P6703,Biographies,Books,16.01,10,5,224,S548,35-44,Singapore,Male,16.83,Overnight,3.19,Yes,84
P3538,Hiking Shoes,Footwear,1999.12,15,15,487,S324,45-54,"Sydney, Australia",Male,37.87,Standard,2.55,No,12
P5667,Headphones,Electronics,284.71,10,12,143,S938,35-44,"New York, USA",Female,27.37,Standard,5.87,Yes,21
P7545,Toaster,Home Appliances,955.28,20,15,393,S713,25-34,"Toronto, Canada",Male,12.49,Express,8.4,Yes,36
P7243,Jeans,Apparel,1038.97,5,5,364,S411,55+,"Mumbai, India",Male,5.17,Overnight,14.04,No,93
P3892,Socks,Apparel,1666.53,5,15,55,S611,45-54,"Houston, USA",Non-Binary,15.07,Overnight,11.68,Yes,83
P2350,Jacket,Apparel,605.76,15,8,423,S422,18-24,Singapore,Female,40.37,Express,11.99,No,97
P4795,Flats,Footwear,339.01,10,12,259,S165,18-24,"Toronto, Canada",Female,10.86,Express,5.58,Yes,63
P8440,Shirt,Apparel,849.63,10,10,434,S492,25-34,"Toronto, Canada",Non-Binary,19.65,Standard,6.12,No,68
P4135,Headphones,Electronics,166.58,25,15,440,S202,55+,"London, UK",Female,13.3,Express,9.24,Yes,50
P2094,Vacuum Cleaner,Home Appliances,1994.74,0,5,294,S242,18-24,"Sydney, Australia",Female,7.85,Express,17.26,Yes,22
P4568,Hiking Shoes,Footwear,935.62,0,10,260,S569,25-34,"Sydney, Australia",Male,24.53,Express,15.57,No,34
P9620,Jeans,Apparel,1398.87,5,5,46,S185,35-44,"Houston, USA",Non-Binary,31.16,Standard,1.56,Yes,56
P7922,Camera,Electronics,778.55,0,15,120,S909,45-54,"Sydney, Australia",Non-Binary,30.4,Express,6.32,Yes,83
P8018,Non-Fiction,Books,1967.01,25,5,117,S424,45-54,"Paris, France",Non-Binary,10.75,Overnight,13.55,No,95
P5932,Sandals,Footwear,728.27,0,15,499,S486,35-44,"Berlin, Germany",Male,29.41,Standard,3.75,Yes,67
P5231,Textbooks,Books,436.7,0,5,260,S215,25-34,"Phoenix, USA",Female,44.85,Overnight,11.26,No,42
P4597,Smartphone,Electronics,630.17,15,8,299,S372,25-34,"Cape Town, South Africa",Male,49.06,Overnight,14.53,Yes,70
P4200,Jacket,Apparel,1623.52,0,10,167,S863,55+,"Chicago, USA",Female,17.88,Standard,10.67,Yes,21
P4212,Skirt,Apparel,1080.86,5,12,135,S273,55+,"London, UK",Non-Binary,23.91,Overnight,7.78,No,37
P1677,Biographies,Books,498.3,20,15,68,S526,55+,"Los Angeles, USA",Female,10.45,Express,1.55,No,23
P3308,Sneakers,Footwear,876.84,5,12,480,S100,35-44,"New York, USA",Female,1.04,Standard,10.59,No,100
P6747,Shorts,Apparel,1220.03,10,10,78,S388,18-24,"Berlin, Germany",Non-Binary,8.24,Standard,18.58,No,54
P8326,Cookbooks,Books,1289.92,15,5,409,S840,55+,"Paris, France",Female,38.83,Overnight,5.34,No,3
P3373,Graphic Novels,Books,152.32,25,5,376,S815,18-24,"Phoenix, USA",Female,2.66,Express,15.08,No,48
P8963,Flats,Footwear,917.47,20,8,473,S529,45-54,"Cape Town, South Africa",Male,3.63,Overnight,16.96,No,63
P8388,Cookbooks,Books,1968.64,20,12,483,S839,55+,Singapore,Male,24.15,Overnight,15.15,Yes,97
P1277,Formal Shoes,Footwear,974.09,5,5,413,S229,35-44,"Tokyo, Japan",Female,39.22,Overnight,7.45,Yes,3
P8709,Blender,Home Appliances,182.12,20,5,389,S368,45-54,"Chicago, USA",Non-Binary,41.87,Standard,16.75,Yes,24
P3091,Camera,Electronics,50.73,20,8,439,S104,35-44,"Los Angeles, USA",Non-Binary,13.1,Express,6.49,Yes,83
P5059,Sandals,Footwear,137.7,0,5,80,S603,18-24,"Mumbai, India",Male,17.21,Express,10.82,No,8
P3619,Fiction,Books,1672.86,0,12,81,S975,55+,"Dubai, UAE",Non-Binary,16.11,Overnight,4.78,Yes,92
P9799,Running Shoes,Footwear,474.79,10,10,193,S994,55+,"Berlin, Germany",Male,19.83,Standard,19.17,Yes,85
P3539,Camera,Electronics,1622.07,10,8,344,S328,55+,"Phoenix, USA",Non-Binary,0.04,Overnight,15.08,Yes,28
P8195,Sandals,Footwear,1391.95,10,8,435,S101,35-44,"Los Angeles, USA",Non-Binary,18.23,Express,10.44,Yes,7
P5553,Tablet,Electronics,54.1,15,10,93,S399,18-24,Singapore,Male,1.85,Standard,11.82,Yes,37
P8945,Biographies,Books,892.82,15,10,147,S751,35-44,"New York, USA",Non-Binary,17.2,Express,6.49,Yes,36
P6973,Dress,Apparel,119.67,25,5,405,S888,25-34,"Mumbai, India",Non-Binary,6.29,Standard,4.51,Yes,54
P5095,Smartphone,Electronics,1083.31,5,8,240,S932,45-54,"Houston, USA",Male,14.26,Standard,4.09,No,53
P4801,Non-Fiction,Books,1104.34,5,10,138,S544,55+,"Phoenix, USA",Non-Binary,4.46,Overnight,4.85,No,81
P7824,Shirt,Apparel,856.21,15,5,70,S483,55+,"Chicago, USA",Non-Binary,34.16,Standard,15.3,Yes,43
P5978,T-shirt,Apparel,1435.94,5,12,192,S942,55+,"Berlin, Germany",Male,38.61,Standard,2.27,No,41
P7579,Blender,Home Appliances,1077.73,20,15,420,S787,25-34,"New York, USA",Male,15.8,Overnight,6.28,Yes,39
P1321,Blender,Home Appliances,849.26,25,15,73,S856,18-24,"London, UK",Female,44.58,Express,5.41,Yes,0
P3635,Running Shoes,Footwear,528.74,25,12,373,S189,35-44,"Phoenix, USA",Non-Binary,5.52,Express,3.58,No,19
P2124,Magazines,Books,301.23,10,10,219,S731,35-44,"Toronto, Canada",Female,33.6,Overnight,1.92,Yes,40
P8563,Heels,Footwear,1963.97,25,5,440,S734,45-54,"Phoenix, USA",Female,16.73,Overnight,13.69,Yes,12
P7677,Non-Fiction,Books,674.17,25,8,89,S421,35-44,"Sydney, Australia",Female,47.81,Overnight,2.1,Yes,60
P3778,Microwave,Home Appliances,1066.81,10,15,396,S493,55+,"London, UK",Non-Binary,0.3,Standard,17.65,No,57
P3205,Shorts,Apparel,640.55,15,8,277,S345,45-54,"Phoenix, USA",Male,7.72,Overnight,3.77,Yes,45
P7092,Smartphone,Electronics,750.89,25,12,341,S320,25-34,"Berlin, Germany",Female,41.53,Standard,11.35,No,46
P8428,Smartphone,Electronics,1686.24,0,15,122,S992,25-34,"Cape Town, South Africa",Non-Binary,8.58,Standard,12.87,Yes,74
P4842,Running Shoes,Footwear,1976.44,0,10,136,S659,45-54,"Los Angeles, USA",Male,36.21,Standard,5.5,Yes,43
P6474,Heels,Footwear,203.95,0,5,99,S435,55+,"Dubai, UAE",Female,11.81,Express,14.34,No,39
P6224,Washing Machine,Home Appliances,1150.14,25,8,272,S793,55+,"Cape Town, South Africa",Non-Binary,5.56,Overnight,1.74,Yes,33
P2159,Shirt,Apparel,1983.71,20,8,2,S378,18-24,"Los Angeles, USA",Non-Binary,33.78,Overnight,1.51,Yes,31
P9093,Vacuum Cleaner,Home Appliances,1870.37,25,5,400,S381,35-44,"New York, USA",Non-Binary,26.97,Standard,7.16,Yes,85
P7243,Slippers,Footwear,1743.59,0,15,45,S322,35-44,"Mumbai, India",Male,34.64,Standard,7.58,No,67
P2548,Sweater,Apparel,726.36,25,12,51,S889,45-54,"Phoenix, USA",Female,21.67,Standard,9.79,No,7
P2384,Shorts,Apparel,1321.57,20,10,84,S796,18-24,"Mumbai, India",Female,3.38,Overnight,8.37,No,24
P2312,Shirt,Apparel,1710.33,0,5,29,S934,35-44,"Sydney, Australia",Non-Binary,31.37,Overnight,9.51,No,64
P3045,Toaster,Home Appliances,1381.95,10,12,102,S737,55+,"Paris, France",Female,4.72,Standard,9.3,Yes,99
P4149,Monitor,Electronics,1284.49,0,10,368,S351,25-34,"Mumbai, India",Non-Binary,37.19,Overnight,9.86,No,65
P4161,Textbooks,Books,1100.21,20,12,193,S465,55+,"Houston, USA",Non-Binary,38.8,Express,6.25,No,10
P5964,Sweater,Apparel,1579.22,20,12,316,S717,18-24,"Paris, France",Female,14.66,Standard,18.48,No,5
P1627,Graphic Novels,Books,91.79,0,12,12,S903,55+,Singapore,Male,39.57,Express,17.02,Yes,53
P4829,Graphic Novels,Books,1378.59,20,12,452,S307,25-34,Singapore,Non-Binary,27.22,Standard,2.18,Yes,92
P4670,Flats,Footwear,1674.69,15,12,260,S950,45-54,"Houston, USA",Female,23.48,Overnight,10.51,No,95
P5115,Slippers,Footwear,1246.28,0,5,44,S581,55+,"Toronto, Canada",Male,28.71,Standard,5.65,Yes,37
P1168,Laptop,Electronics,34.26,10,5,317,S768,25-34,"London, UK",Non-Binary,17.54,Express,2.67,Yes,13
P6238,Microwave,Home Appliances,369.71,10,15,471,S726,18-24,"Mumbai, India",Female,16.36,Standard,2.81,Yes,59
P4494,Shirt,Apparel,1020.86,0,5,292,S205,25-34,"Cape Town, South Africa",Male,5.37,Express,10.73,Yes,3
P5074,Gaming Console,Electronics,871.86,20,15,392,S697,18-24,"Paris, France",Male,8.41,Standard,7.59,Yes,81
P6300,Non-Fiction,Books,1810.46,20,12,2,S517,18-24,"Los Angeles, USA",Female,37.13,Express,17.6,No,24
P3524,Gaming Console,Electronics,618.32,25,12,82,S267,25-34,"Toronto, Canada",Male,47.07,Express,6.39,Yes,46
P5573,Magazines,Books,78.05,5,10,84,S575,25-34,Singapore,Female,20.44,Overnight,14.22,No,54
P1994,Dishwasher,Home Appliances,1477.31,5,12,251,S423,45-54,"Los Angeles, USA",Female,24.68,Express,10.67,Yes,92
P7367,Heels,Footwear,20.83,0,15,188,S751,45-54,"Sydney, Australia",Male,23.29,Overnight,1.5,No,87
P1180,Graphic Novels,Books,1928.16,20,5,218,S211,25-34,"Mumbai, India",Non-Binary,46.94,Express,19.9,Yes,84
P4326,Jeans,Apparel,1590.05,5,10,122,S671,18-24,"Los Angeles, USA",Female,27.18,Express,9.79,Yes,37
P3407,Microwave,Home Appliances,1595.51,15,10,201,S862,35-44,"London, UK",Female,39.18,Standard,1.79,No,26
P8417,Socks,Apparel,826.24,5,10,406,S143,25-34,"Mumbai, India",Non-Binary,24.24,Standard,5.11,Yes,49
P5261,Formal Shoes,Footwear,823.66,10,15,79,S536,18-24,"Berlin, Germany",Male,44.8,Standard,16.69,Yes,5
P7441,Non-Fiction,Books,516.42,0,12,180,S838,55+,"Toronto, Canada",Female,1.87,Standard,7.64,Yes,54
P2943,Heels,Footwear,1077.55,10,12,184,S707,55+,"Toronto, Canada",Male,8.11,Overnight,7.51,No,31
P5124,Running Shoes,Footwear,1568.9,20,12,28,S767,35-44,"Houston, USA",Non-Binary,34.22,Express,16.59,No,17
P1881,Boots,Footwear,379.82,10,12,0,S934,35-44,"Mumbai, India",Female,28.12,Overnight,13.57,Yes,56
P5178,Fiction,Books,997.02,15,8,8,S368,18-24,"Paris, France",Male,22.37,Overnight,10.87,No,79
P2658,Sandals,Footwear,1830.36,25,5,374,S640,45-54,"Toronto, Canada",Non-Binary,20.73,Standard,1.88,No,38
P9463,Running Shoes,Footwear,525.77,5,15,455,S668,35-44,"Los Angeles, USA",Male,32.21,Overnight,12.25,No,60
P9544,Graphic Novels,Books,467.65,10,5,412,S461,35-44,"Berlin, Germany",Non-Binary,22.81,Standard,9.81,No,83
P6296,Washing Machine,Home Appliances,1863.67,25,5,27,S908,55+,"Paris, France",Female,30.43,Express,2.99,Yes,65
P2178,Laptop,Electronics,612.56,10,10,400,S478,35-44,Singapore,Non-Binary,24.33,Express,9.32,Yes,88
P9257,Dishwasher,Home Appliances,1883.78,0,12,71,S907,55+,"Cape Town, South Africa",Female,41.67,Standard,11.49,No,78
P4360,Camera,Electronics,773.06,25,15,448,S587,25-34,"Sydney, Australia",Female,17.66,Standard,13.25,Yes,69
P2083,Running Shoes,Footwear,1329.2,10,5,479,S755,55+,"Berlin, Germany",Female,25.69,Express,19.1,Yes,89
P5860,Sneakers,Footwear,1067.25,5,15,129,S780,25-34,"Houston, USA",Male,2.05,Express,1.03,No,21
P4288,Air Conditioner,Home Appliances,634.67,25,10,24,S971,55+,"Berlin, Germany",Female,14.96,Express,1.55,No,82
P3225,Speaker,Electronics,1781.71,25,5,347,S353,35-44,"Berlin, Germany",Female,45.5,Express,11.64,No,17
P6907,Shirt,Apparel,1855.76,15,12,335,S431,18-24,"Chicago, USA",Non-Binary,40.17,Express,18.82,Yes,13
P4396,Sweater,Apparel,1060.39,0,12,322,S710,35-44,"Los Angeles, USA",Female,46.58,Express,19.48,Yes,65
P3444,Dress,Apparel,630.82,20,12,428,S461,45-54,"Toronto, Canada",Male,41.96,Standard,10.65,No,19
P3480,Camera,Electronics,1429.21,15,12,498,S305,45-54,"Mumbai, India",Male,47.16,Standard,1.72,Yes,81
P8115,Microwave,Home Appliances,1049.67,5,12,74,S117,18-24,"Toronto, Canada",Female,14.72,Standard,14.22,Yes,2
P7135,Refrigerator,Home Appliances,1792.62,0,5,346,S787,18-24,"Houston, USA",Male,47.11,Standard,1.85,No,49
P7707,Blender,Home Appliances,1519.4,20,8,259,S664,55+,"Phoenix, USA",Non-Binary,30.3,Standard,12.63,No,71
P9905,Formal Shoes,Footwear,891.77,15,12,22,S729,45-54,"Berlin, Germany",Male,36.59,Express,18.65,No,38
P1713,Magazines,Books,1828.89,20,12,229,S685,55+,"Sydney, Australia",Female,33.87,Overnight,11.74,Yes,59
P9089,Monitor,Electronics,1382.96,20,10,266,S376,25-34,"Mumbai, India",Female,22.8,Express,12.2,Yes,64
P7058,Fiction,Books,186.97,0,5,209,S932,25-34,"Phoenix, USA",Female,32.43,Standard,19.32,Yes,90
P9178,Washing Machine,Home Appliances,768.18,0,15,410,S184,18-24,"Dubai, UAE",Male,31.97,Overnight,19.6,No,37
P5779,Flats,Footwear,1992.74,10,12,445,S593,35-44,"Chicago, USA",Female,17.75,Overnight,4.09,No,55
P4621,Monitor,Electronics,1172.5,10,10,367,S879,18-24,"Houston, USA",Male,16.08,Express,12.35,Yes,69
P9588,Hiking Shoes,Footwear,1180.28,20,12,94,S710,35-44,"Berlin, Germany",Non-Binary,35.29,Express,15.52,No,60
P3373,Comics,Books,664.43,0,12,336,S103,18-24,"Cape Town, South Africa",Male,47.18,Standard,8.68,No,93
P2064,Non-Fiction,Books,1348.17,5,15,352,S631,18-24,"Dubai, UAE",Non-Binary,30.92,Express,7.48,No,75
P5527,Running Shoes,Footwear,1549.82,10,15,478,S464,18-24,"Chicago, USA",Female,15.19,Overnight,13.66,No,64
P6934,Non-Fiction,Books,1210.13,10,10,391,S251,18-24,"Toronto, Canada",Male,33.81,Overnight,10.36,Yes,83
P3270,Washing Machine,Home Appliances,1550.26,25,5,263,S167,18-24,"Cape Town, South Africa",Non-Binary,22.08,Overnight,7.44,Yes,88
P4437,Heels,Footwear,1870.02,0,8,495,S114,45-54,"Paris, France",Male,16.51,Overnight,17.82,Yes,83
P4990,Biographies,Books,489.26,10,10,356,S702,45-54,"Dubai, UAE",Male,37.24,Overnight,17.05,Yes,74
P6065,Camera,Electronics,562.02,20,8,60,S711,18-24,"Cape Town, South Africa",Female,45.49,Overnight,1.26,No,32
